property,superproperty,last_word_superclass,last_word_subclass
http://dbpedia.org/ontology/distributingCompany,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,distributingCompany,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/distributingLabel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,distributingLabel,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/distributor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,distributor,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/district,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,district,DUL.owl#isPartOf
http://dbpedia.org/ontology/division,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,division,DUL.owl#isPartOf
http://dbpedia.org/ontology/editing,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,editing,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/editor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,editor,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/education,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,education,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/endingTheme,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,endingTheme,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/engine,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasComponent,engine,DUL.owl#hasComponent
http://dbpedia.org/ontology/engineer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,engineer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/event,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,event,DUL.owl#hasParticipant
http://dbpedia.org/ontology/executiveProducer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,executiveProducer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/family,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes,family,DUL.owl#specializes
http://dbpedia.org/ontology/fastestDriver,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,fastestDriver,DUL.owl#hasParticipant
http://dbpedia.org/ontology/fastestDriverCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,fastestDriverCountry,DUL.owl#hasParticipant
http://dbpedia.org/ontology/fastestDriverTeam,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,fastestDriverTeam,DUL.owl#hasParticipant
http://dbpedia.org/ontology/field,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,field,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/firstDriver,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,firstDriver,DUL.owl#hasParticipant
http://dbpedia.org/ontology/firstDriverCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,firstDriverCountry,DUL.owl#hasParticipant
http://dbpedia.org/ontology/firstDriverTeam,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,firstDriverTeam,DUL.owl#hasParticipant
http://dbpedia.org/ontology/firstLeader,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,firstLeader,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/followingEvent,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#precedes,followingEvent,DUL.owl#precedes
http://dbpedia.org/ontology/format,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,format,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/formerBandMember,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasMember,formerBandMember,DUL.owl#hasMember
http://dbpedia.org/ontology/formerTeam,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,formerTeam,DUL.owl#isMemberOf
http://dbpedia.org/ontology/foundedBy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,foundedBy,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/founder,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,founder,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/fourthCommander,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,fourthCommander,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/gameArtist,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,gameArtist,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/gameEngine,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,gameEngine,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/garrison,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,garrison,DUL.owl#hasLocation
http://dbpedia.org/ontology/genre,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,genre,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/genus,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes,genus,DUL.owl#specializes
http://dbpedia.org/ontology/governingBody,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,governingBody,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/governmentType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,governmentType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/governor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,governor,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/ground,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,ground,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/hasVariant,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy,hasVariant,DUL.owl#isSpecializedBy
http://dbpedia.org/ontology/headChef,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,headChef,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/headquarter,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,headquarter,DUL.owl#hasLocation
http://dbpedia.org/ontology/homeStadium,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,homeStadium,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/hometown,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,hometown,DUL.owl#hasLocation
http://dbpedia.org/ontology/house,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,house,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/hybrid,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy,hybrid,DUL.owl#isSpecializedBy
http://dbpedia.org/ontology/ideology,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#conceptualizes,ideology,DUL.owl#conceptualizes
http://dbpedia.org/ontology/illustrator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,illustrator,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/industry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,industry,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/influenced,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,influenced,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/influencedBy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,influencedBy,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/ingredient,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,ingredient,DUL.owl#hasPart
http://dbpedia.org/ontology/instrument,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,instrument,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/isPartOf,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,isPartOf,DUL.owl#isPartOf
http://dbpedia.org/ontology/isPartOfMilitaryConflict,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,isPartOfMilitaryConflict,DUL.owl#isPartOf
http://dbpedia.org/ontology/isPartOfMilitaryConflict,http://dbpedia.org/ontology/isPartOf,isPartOfMilitaryConflict,isPartOf
http://dbpedia.org/ontology/keyPerson,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,keyPerson,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/kingdom,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#specializes,kingdom,DUL.owl#specializes
http://dbpedia.org/ontology/knownFor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,knownFor,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/language,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,language,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/launchVehicle,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,launchVehicle,DUL.owl#hasParticipant
http://dbpedia.org/ontology/layout,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasQuality,layout,DUL.owl#hasQuality
http://dbpedia.org/ontology/leader,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,leader,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/leaderFunction,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,leaderFunction,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/league,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,league,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/license,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isDescribedBy,license,DUL.owl#isDescribedBy
http://dbpedia.org/ontology/literaryGenre,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,literaryGenre,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/literaryGenre,http://dbpedia.org/ontology/genre,literaryGenre,genre
http://dbpedia.org/ontology/locatedInArea,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,locatedInArea,DUL.owl#hasLocation
http://dbpedia.org/ontology/locationCity,http://dbpedia.org/ontology/location,locationCity,location
http://dbpedia.org/ontology/locationCity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,locationCity,DUL.owl#hasLocation
http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/location,locationCountry,location
http://dbpedia.org/ontology/locationCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,locationCountry,DUL.owl#hasLocation
http://dbpedia.org/ontology/lyrics,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,lyrics,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/magazine,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,magazine,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/maidenFlightRocket,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,maidenFlightRocket,DUL.owl#hasParticipant
http://dbpedia.org/ontology/mainInterest,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#conceptualizes,mainInterest,DUL.owl#conceptualizes
http://dbpedia.org/ontology/maintainedBy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,maintainedBy,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/manager,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,manager,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/manufacturer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,manufacturer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/march,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,march,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/meetingRoad,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,meetingRoad,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/mergedWith,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,mergedWith,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/militaryBranch,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,militaryBranch,DUL.owl#isMemberOf
http://dbpedia.org/ontology/mountainRange,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,mountainRange,DUL.owl#isPartOf
http://dbpedia.org/ontology/museum,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,museum,DUL.owl#hasLocation
http://dbpedia.org/ontology/musicBy,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,musicBy,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/musicComposer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,musicComposer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/musicType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,musicType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/namedAfter,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,namedAfter,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/narrator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,narrator,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/nationality,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,nationality,DUL.owl#hasLocation
http://dbpedia.org/ontology/nearestCity,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#nearTo,nearestCity,DUL.owl#nearTo
http://dbpedia.org/ontology/network,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,network,DUL.owl#isMemberOf
http://dbpedia.org/ontology/nextMission,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#precedes,nextMission,DUL.owl#precedes
http://dbpedia.org/ontology/nextMission,http://dbpedia.org/ontology/followedBy,nextMission,followedBy
http://dbpedia.org/ontology/nonFictionSubject,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isAbout,nonFictionSubject,DUL.owl#isAbout
http://dbpedia.org/ontology/notableCommander,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,notableCommander,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/occupation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasRole,occupation,DUL.owl#hasRole
http://dbpedia.org/ontology/openingFilm,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,openingFilm,DUL.owl#hasParticipant
http://dbpedia.org/ontology/openingTheme,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,openingTheme,DUL.owl#hasPart
http://dbpedia.org/ontology/operatingSystem,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,operatingSystem,DUL.owl#hasParticipant
http://dbpedia.org/ontology/operator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,operator,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/order,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy,order,DUL.owl#isSpecializedBy
http://dbpedia.org/ontology/organisation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,organisation,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/origin,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,origin,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/originalLanguage,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isExpressedBy,originalLanguage,DUL.owl#isExpressedBy
http://dbpedia.org/ontology/originalLanguage,http://dbpedia.org/ontology/language,originalLanguage,language
http://dbpedia.org/ontology/owner,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,owner,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/owningCompany,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,owningCompany,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/ontology/owner,owningOrganisation,owner
http://dbpedia.org/ontology/parent,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,parent,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/parentCompany,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,parentCompany,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/parentOrganisation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,parentOrganisation,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/party,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,party,DUL.owl#isMemberOf
http://dbpedia.org/ontology/patron,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,patron,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/person,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isRoleOf,person,DUL.owl#isRoleOf
http://dbpedia.org/ontology/philosophicalSchool,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isMemberOf,philosophicalSchool,DUL.owl#isMemberOf
http://dbpedia.org/ontology/phylum,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSpecializedBy,phylum,DUL.owl#isSpecializedBy
http://dbpedia.org/ontology/picture,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#concretelyExpresses,picture,DUL.owl#concretelyExpresses
http://dbpedia.org/ontology/poleDriver,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,poleDriver,DUL.owl#hasParticipant
http://dbpedia.org/ontology/poleDriverCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,poleDriverCountry,DUL.owl#hasParticipant
http://dbpedia.org/ontology/poleDriverTeam,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,poleDriverTeam,DUL.owl#hasParticipant
http://dbpedia.org/ontology/politicalPartyInLegislature,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,politicalPartyInLegislature,DUL.owl#hasPart
http://dbpedia.org/ontology/politicalPartyOfLeader,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasPart,politicalPartyOfLeader,DUL.owl#hasPart
http://dbpedia.org/ontology/populationPlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,populationPlace,DUL.owl#hasLocation
http://dbpedia.org/ontology/powerType,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,powerType,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/predecessor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,predecessor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/premierePlace,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,premierePlace,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/presenter,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,presenter,DUL.owl#hasParticipant
http://dbpedia.org/ontology/previousEditor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,previousEditor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/previousEvent,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#follows,previousEvent,DUL.owl#follows
http://dbpedia.org/ontology/previousMission,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#follows,previousMission,DUL.owl#follows
http://dbpedia.org/ontology/previousWork,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,previousWork,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/primeMinister,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,primeMinister,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/producer,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,producer,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/product,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,product,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/productionCompany,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,productionCompany,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/programmeFormat,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isClassifiedBy,programmeFormat,DUL.owl#isClassifiedBy
http://dbpedia.org/ontology/programmingLanguage,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isExpressedBy,programmingLanguage,DUL.owl#isExpressedBy
http://dbpedia.org/ontology/projectCoordinator,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,projectCoordinator,DUL.owl#isSettingFor
http://dbpedia.org/ontology/projectParticipant,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,projectParticipant,DUL.owl#isSettingFor
http://dbpedia.org/ontology/promotion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,promotion,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/province,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isPartOf,province,DUL.owl#isPartOf
http://dbpedia.org/ontology/publisher,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,publisher,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/recordLabel,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,recordLabel,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/recordedIn,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,recordedIn,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/region,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,region,DUL.owl#hasLocation
http://dbpedia.org/ontology/regionServed,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#coparticipatesWith,regionServed,DUL.owl#coparticipatesWith
http://dbpedia.org/ontology/related,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#associatedWith,related,DUL.owl#associatedWith
http://dbpedia.org/ontology/relatedMeanOfTransportation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,relatedMeanOfTransportation,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/relative,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,relative,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/religion,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#conceptualizes,religion,DUL.owl#conceptualizes
http://dbpedia.org/ontology/residence,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasLocation,residence,DUL.owl#hasLocation
http://dbpedia.org/ontology/retiredRocket,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,retiredRocket,DUL.owl#isSettingFor
http://dbpedia.org/ontology/routeEnd,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,routeEnd,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/routeJunction,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,routeJunction,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/routeStart,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasCommonBoundary,routeStart,DUL.owl#hasCommonBoundary
http://dbpedia.org/ontology/season,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting,season,DUL.owl#hasSetting
http://dbpedia.org/ontology/secondCommander,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,secondCommander,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/secondDriver,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,secondDriver,DUL.owl#hasParticipant
http://dbpedia.org/ontology/secondDriverCountry,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,secondDriverCountry,DUL.owl#hasParticipant
http://dbpedia.org/ontology/secondLeader,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,secondLeader,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/secondPopularVote,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,secondPopularVote,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/secondTeam,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,secondTeam,DUL.owl#hasParticipant
http://dbpedia.org/ontology/series,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isParticipantIn,series,DUL.owl#isParticipantIn
http://dbpedia.org/ontology/service,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,service,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/servingRailwayLine,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,servingRailwayLine,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/similar,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,similar,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/sisterStation,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,sisterStation,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/spacecraft,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,spacecraft,DUL.owl#hasParticipant
http://dbpedia.org/ontology/splitFromParty,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,splitFromParty,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/spouse,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,spouse,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/stadium,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,stadium,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/starring,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,starring,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/structuralSystem,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasConstituent,structuralSystem,DUL.owl#hasConstituent
http://dbpedia.org/ontology/subsequentWork,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,subsequentWork,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/subsidiary,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,subsidiary,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/successor,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,successor,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/team,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#isSettingFor,team,DUL.owl#isSettingFor
http://dbpedia.org/ontology/tenant,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,tenant,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/termPeriod,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasSetting,termPeriod,DUL.owl#hasSetting
http://dbpedia.org/ontology/territory,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,territory,DUL.owl#hasParticipant
http://dbpedia.org/ontology/thirdCommander,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#sameSettingAs,thirdCommander,DUL.owl#sameSettingAs
http://dbpedia.org/ontology/thirdDriver,http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#hasParticipant,thirdDriver,DUL.owl#hasParticipant
