superclass,subclass,last_word_superclass,last_word_subclass
http://dbpedia.org/ontology/پنڈال,http://dbpedia.org/ontology/معروف_کھیلوں_کے_لیے_مَخصُوص_جگہ,پنڈال,معروف_کھیلوں_کے_لیے_مَخصُوص_جگہ
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/بغیر_پُہولوں_کا_سدا_بہار_پودا,پودا,بغیر_پُہولوں_کا_سدا_بہار_پودا
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/بے_پھول_کا_بڑے_پتوں_والا_پودا,پودا,بے_پھول_کا_بڑے_پتوں_والا_پودا
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/جنکگو,پودا,جنکگو
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/سبز_طحالب,پودا,سبز_طحالب
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/صنوبر_کی_قِسم_کا_پودا,پودا,صنوبر_کی_قِسم_کا_پودا
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/پھولوں_کا_پودا,پودا,پھولوں_کا_پودا
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/چینی_درخت_پنکھے_کے_جیسے_پتوں_والا,پودا,چینی_درخت_پنکھے_کے_جیسے_پتوں_والا
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/کائی,پودا,کائی
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/کاشت_شدہ_مختلف_قسم,پودا,کاشت_شدہ_مختلف_قسم
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/کرف_نخلی,پودا,کرف_نخلی
http://dbpedia.org/ontology/پودا,http://dbpedia.org/ontology/گمٹیلا_پودا,پودا,گمٹیلا_پودا
http://dbpedia.org/ontology/پھولوں_کا_پودا,http://dbpedia.org/ontology/انگور,پھولوں_کا_پودا,انگور
http://dbpedia.org/ontology/پہلوان,http://dbpedia.org/ontology/سومو_پہلوان,پہلوان,سومو_پہلوان
http://dbpedia.org/ontology/پیش_کنندہ,http://dbpedia.org/ontology/ٹی_وی_مزبان,پیش_کنندہ,ٹی_وی_مزبان
http://dbpedia.org/ontology/چکی,http://dbpedia.org/ontology/پن_چکی,چکی,پن_چکی
http://dbpedia.org/ontology/چکی,http://dbpedia.org/ontology/پَوَن_چکّی_کی_طرح_کی_کّل,چکی,پَوَن_چکّی_کی_طرح_کی_کّل
http://dbpedia.org/ontology/چکی,http://dbpedia.org/ontology/ڈھینکلی,چکی,ڈھینکلی
http://dbpedia.org/ontology/چکی,http://dbpedia.org/ontology/ہوا_کی_چکی,چکی,ہوا_کی_چکی
http://dbpedia.org/ontology/کار_ہنر,http://dbpedia.org/ontology/مجسمہ,کار_ہنر,مجسمہ
http://dbpedia.org/ontology/کار_ہنر,http://dbpedia.org/ontology/نقاشی,کار_ہنر,نقاشی
http://dbpedia.org/ontology/کارٹون,http://dbpedia.org/ontology/انیمے,کارٹون,انیمے
http://dbpedia.org/ontology/کارٹون,http://dbpedia.org/ontology/ہالی_ووڈ_کارٹون,کارٹون,ہالی_ووڈ_کارٹون
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/تحریری_پروگراموں_کا_مجموعہ,کام,تحریری_پروگراموں_کا_مجموعہ
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/تحریری_کام,کام,تحریری_کام
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/دستاویز,کام,دستاویز
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/ریکارڈرز_پر_مبنی_ایک_فائل,کام,ریکارڈرز_پر_مبنی_ایک_فائل
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/فلم,کام,فلم
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/قطار_رائج,کام,قطار_رائج
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/قیمتی_اشیاء_کا_مجموعہ,کام,قیمتی_اشیاء_کا_مجموعہ
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/موسیقی_کا_کام,کام,موسیقی_کا_کام
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/ویب_صفحات_کا_مجموعہ,کام,ویب_صفحات_کا_مجموعہ
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/ٹی_وی_شو,کام,ٹی_وی_شو
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/ٹی_وی_ڈرامہ,کام,ٹی_وی_ڈرامہ
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/ٹی_وی_کی_قسط,کام,ٹی_وی_کی_قسط
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/کار_ہنر,کام,کار_ہنر
http://dbpedia.org/ontology/کام,http://dbpedia.org/ontology/کارٹون,کام,کارٹون
http://dbpedia.org/ontology/کام_کی_اکائی,http://dbpedia.org/ontology/معاملہ,کام_کی_اکائی,معاملہ
http://dbpedia.org/ontology/کام_کی_اکائی,http://dbpedia.org/ontology/منصوبہ,کام_کی_اکائی,منصوبہ
http://dbpedia.org/ontology/کان,http://dbpedia.org/ontology/کوئلہ,کان,کوئلہ
http://dbpedia.org/ontology/کتاب,http://dbpedia.org/ontology/افسانه,کتاب,افسانه
http://dbpedia.org/ontology/کسی_شخص_(جاگیردار)_یا_سرکاری_ادارے_کے_دائرہ_اختیار_کا_قدیم_علاقہ,http://dbpedia.org/ontology/جاگیر,کسی_شخص_(جاگیردار)_یا_سرکاری_ادارے_کے_دائرہ_اختیار_کا_قدیم_علاقہ,جاگیر
http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل,http://dbpedia.org/ontology/حرکت_پذیر_پیدل_چلنے_کا_راستہ,کِسی_موقع_مقام_پر_نقل_و_حمل,حرکت_پذیر_پیدل_چلنے_کا_راستہ
http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل,http://dbpedia.org/ontology/رواں_زینہ,کِسی_موقع_مقام_پر_نقل_و_حمل,رواں_زینہ
http://dbpedia.org/ontology/کِسی_موقع_مقام_پر_نقل_و_حمل۔,http://dbpedia.org/ontology/نقل_و_حمل_کے_نظام,کِسی_موقع_مقام_پر_نقل_و_حمل۔,نقل_و_حمل_کے_نظام
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/آبی_پولوکا_کھلاڑی,کھلاڑی,آبی_پولوکا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/آسٹریلوی_رولز_فٹ_بال_پلیئر,کھلاڑی,آسٹریلوی_رولز_فٹ_بال_پلیئر
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/اعلی_پانی_میں_ڈبکی_لگانے_والا,کھلاڑی,اعلی_پانی_میں_ڈبکی_لگانے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/اونچائی_سے_پانی_میں_ڈبکی_لگانے_والا,کھلاڑی,اونچائی_سے_پانی_میں_ڈبکی_لگانے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/باسکٹ_بال_کھلاڑی,کھلاڑی,باسکٹ_بال_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/بیس_بال_کا_کھلاڑی,کھلاڑی,بیس_بال_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/بیل_کا_مُقابلہ_کرنے_والا,کھلاڑی,بیل_کا_مُقابلہ_کرنے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/بیڈمنٹن_کا_کھلاڑی,کھلاڑی,بیڈمنٹن_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/تن_ساز,کھلاڑی,تن_ساز
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/تیر_انداز_کھلاڑی,کھلاڑی,تیر_انداز_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/تیراک,کھلاڑی,تیراک
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/تیغ_زن,کھلاڑی,تیغ_زن
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/سائیکل_سوار,کھلاڑی,سائیکل_سوار
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/سرمائی_کھیل_کھیلنے_والا,کھلاڑی,سرمائی_کھیل_کھیلنے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/سنوکر_کے_کھلاڑی,کھلاڑی,سنوکر_کے_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/شطرنج_کا_کھلاڑی,کھلاڑی,شطرنج_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/فٹبال_کا_کھلاڑی,کھلاڑی,فٹبال_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/قومی_اعلی_درجے_کا_مدرسہ_کھیل_کے_متعلق_دوستی,کھلاڑی,قومی_اعلی_درجے_کا_مدرسہ_کھیل_کے_متعلق_دوستی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/لیکروس_کھلاڑی,کھلاڑی,لیکروس_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/مارشل_کے_فنکار,کھلاڑی,مارشل_کے_فنکار
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/ملاح,کھلاڑی,ملاح
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/موج_تختہ_پر_سوار_ہونے_والا,کھلاڑی,موج_تختہ_پر_سوار_ہونے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/موٹر_کھیل_میں_گاڑی_دوڑانے_والا,کھلاڑی,موٹر_کھیل_میں_گاڑی_دوڑانے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/مکے_باز,کھلاڑی,مکے_باز
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/نيزہ_باز,کھلاڑی,نيزہ_باز
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/نیٹ_بال_کھلاڑی,کھلاڑی,نیٹ_بال_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/والی_بال_پلیئر۔,کھلاڑی,والی_بال_پلیئر۔
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/والی_بال_کاکھلاڑی,کھلاڑی,والی_بال_کاکھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/ونٹر_اسپورٹ_پلیئر۔,کھلاڑی,ونٹر_اسپورٹ_پلیئر۔
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/ٹیبل_ٹینس_کا_کھلاڑی,کھلاڑی,ٹیبل_ٹینس_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/ٹیم_کے_رکن,کھلاڑی,ٹیم_کے_رکن
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/ٹینس_کا_کھلاڑی,کھلاڑی,ٹینس_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/پوکر_کھلاڑی,کھلاڑی,پوکر_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/پھُرتیلاکھلاڑی,کھلاڑی,پھُرتیلاکھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/پہلوان,کھلاڑی,پہلوان
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/پیشہ_ور_گھڑ_سوار,کھلاڑی,پیشہ_ور_گھڑ_سوار
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/کرکٹ_کا_کھلاڑی,کھلاڑی,کرکٹ_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/کسرتی,کھلاڑی,کسرتی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/کشتی_بنانے_والا,کھلاڑی,کشتی_بنانے_والا
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/کشتی_بنانے_والاit,کھلاڑی,کشتی_بنانے_والاit
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/گالف_کا_کھلاڑی,کھلاڑی,گالف_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/گاڑیوں_کے_مقابلے_کا_کھیل,کھلاڑی,گاڑیوں_کے_مقابلے_کا_کھیل
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/گرڈیرون_فٹ_بال_کھلاڑی,کھلاڑی,گرڈیرون_فٹ_بال_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/گھڑ_سوار,کھلاڑی,گھڑ_سوار
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/گیلک_کھیل_کا_کھلاڑی,کھلاڑی,گیلک_کھیل_کا_کھلاڑی
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/گیلک_گیم_پلیئر۔,کھلاڑی,گیلک_گیم_پلیئر۔
http://dbpedia.org/ontology/کھلاڑی,http://dbpedia.org/ontology/ہینڈ_بال_کا_کھلاڑی,کھلاڑی,ہینڈ_بال_کا_کھلاڑی
http://dbpedia.org/ontology/کھیل,http://dbpedia.org/ontology/بورڈ_کھیل,کھیل,بورڈ_کھیل
http://dbpedia.org/ontology/کھیل,http://dbpedia.org/ontology/تاش,کھیل,تاش
http://dbpedia.org/ontology/کھیل,http://dbpedia.org/ontology/جماعتی_کھیل,کھیل,جماعتی_کھیل
http://dbpedia.org/ontology/کھیل,http://dbpedia.org/ontology/کھیل_کے_متعلق,کھیل,کھیل_کے_متعلق
http://dbpedia.org/ontology/کھیل_کی__جماعت,http://dbpedia.org/ontology/کرکٹ_جماعت,کھیل_کی__جماعت,کرکٹ_جماعت
http://dbpedia.org/ontology/کھیل_کی__جماعت,http://dbpedia.org/ontology/کینیڈین_فٹ_بال_جماعت,کھیل_کی__جماعت,کینیڈین_فٹ_بال_جماعت
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/امریکن_فٹ_بال_ٹیم,کھیل_کی_جماعت,امریکن_فٹ_بال_ٹیم
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/باسکٹ_بال_کی_جماعت,کھیل_کی_جماعت,باسکٹ_بال_کی_جماعت
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/بیس_بال_کی_جماعت,کھیل_کی_جماعت,بیس_بال_کی_جماعت
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/سائیکلنگ_جماعت,کھیل_کی_جماعت,سائیکلنگ_جماعت
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/سپیڈ_وے_ٹیم,کھیل_کی_جماعت,سپیڈ_وے_ٹیم
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/ہاکی_کھیل_کی_جماعت,کھیل_کی_جماعت,ہاکی_کھیل_کی_جماعت
http://dbpedia.org/ontology/کھیل_کی_جماعت,http://dbpedia.org/ontology/ہینڈ_بال_جماعت,کھیل_کی_جماعت,ہینڈ_بال_جماعت
http://dbpedia.org/ontology/کھیل_کی_سہولت,http://dbpedia.org/ontology/اسکی_کاعلاقہ,کھیل_کی_سہولت,اسکی_کاعلاقہ
http://dbpedia.org/ontology/کھیل_کی_سہولت,http://dbpedia.org/ontology/کرکٹ_کا_میدان,کھیل_کی_سہولت,کرکٹ_کا_میدان
http://dbpedia.org/ontology/کھیل_کی_سہولت,http://dbpedia.org/ontology/گالف_کا_میدان,کھیل_کی_سہولت,گالف_کا_میدان
http://dbpedia.org/ontology/کھیل_کی_ٹیم,http://dbpedia.org/ontology/آسٹریلوی_فٹ_بال_ٹیم,کھیل_کی_ٹیم,آسٹریلوی_فٹ_بال_ٹیم
http://dbpedia.org/ontology/کھیل_کی_ٹیم,http://dbpedia.org/ontology/فارمولا_ون_ٹیم,کھیل_کی_ٹیم,فارمولا_ون_ٹیم
http://dbpedia.org/ontology/کھیل_کی_ٹیم,http://dbpedia.org/ontology/ہاکی_ٹیم,کھیل_کی_ٹیم,ہاکی_ٹیم
http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم,http://dbpedia.org/ontology/انجمن_فٹ_بال_موسم,کھیل_کی_ٹیم_کا_موسم,انجمن_فٹ_بال_موسم
http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم,http://dbpedia.org/ontology/بیس_بال_کا_موسم,کھیل_کی_ٹیم_کا_موسم,بیس_بال_کا_موسم
http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم,http://dbpedia.org/ontology/فٹ_بال_لیگ_کے_موسم,کھیل_کی_ٹیم_کا_موسم,فٹ_بال_لیگ_کے_موسم
http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم,http://dbpedia.org/ontology/فٹ_بال_کلب_کا_موسم,کھیل_کی_ٹیم_کا_موسم,فٹ_بال_کلب_کا_موسم
http://dbpedia.org/ontology/کھیل_کی_ٹیم_کا_موسم,http://dbpedia.org/ontology/قومی_کالج_ورزش_انجمن_کاموسم,کھیل_کی_ٹیم_کا_موسم,قومی_کالج_ورزش_انجمن_کاموسم
http://dbpedia.org/ontology/کھیلوں_کا_منتظم,http://dbpedia.org/ontology/فٹ_بال_منتظم,کھیلوں_کا_منتظم,فٹ_بال_منتظم
http://dbpedia.org/ontology/کھیلوں_کا_موسم,http://dbpedia.org/ontology/موٹر_کھیل_کا_موسم,کھیلوں_کا_موسم,موٹر_کھیل_کا_موسم
http://dbpedia.org/ontology/کھیلوں_کا_موسم,http://dbpedia.org/ontology/کھیلوں_کی_جماعت_کا_موسم,کھیلوں_کا_موسم,کھیلوں_کی_جماعت_کا_موسم
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/آسٹریلوی_فٹ_بال_کی_انجمن,کھیلوں_کی_انجمن,آسٹریلوی_فٹ_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/امریکن_فٹ_بال_لیگ,کھیلوں_کی_انجمن,امریکن_فٹ_بال_لیگ
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/ان_لائن_ہاکی_انجمن,کھیلوں_کی_انجمن,ان_لائن_ہاکی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/باسکٹ_بال_کی_انجمن,کھیلوں_کی_انجمن,باسکٹ_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/بالنگ_ٹیموں_کی_انجمن,کھیلوں_کی_انجمن,بالنگ_ٹیموں_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/برفانی_ہاکی_کی_انجمن,کھیلوں_کی_انجمن,برفانی_ہاکی_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/بصری_کھیلوں_کی_انجمن,کھیلوں_کی_انجمن,بصری_کھیلوں_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/بیس_بال_لیگ,کھیلوں_کی_انجمن,بیس_بال_لیگ
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/بیس_بال_کی_انجمن,کھیلوں_کی_انجمن,بیس_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/تیز_راہ_کی_انجمن,کھیلوں_کی_انجمن,تیز_راہ_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/سائیکل_سوار_کی_انجمن,کھیلوں_کی_انجمن,سائیکل_سوار_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/سافٹ_بال_انجمن,کھیلوں_کی_انجمن,سافٹ_بال_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/سافٹ_بال_کی_انجمن,کھیلوں_کی_انجمن,سافٹ_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/فارمولا_ون_ریسنگ,کھیلوں_کی_انجمن,فارمولا_ون_ریسنگ
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/فٹ_بال_کی_انجمن,کھیلوں_کی_انجمن,فٹ_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/لیکروس_انجمن,کھیلوں_کی_انجمن,لیکروس_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/مخلوط_مارشل_آرٹس_کی_انجمن,کھیلوں_کی_انجمن,مخلوط_مارشل_آرٹس_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/موٹر_سائیکل_ریسنگ_لیگ,کھیلوں_کی_انجمن,موٹر_سائیکل_ریسنگ_لیگ
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/مکے_بازی_کھیل_کی_انجمن,کھیلوں_کی_انجمن,مکے_بازی_کھیل_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/والی_بال_کی_انجمن,کھیلوں_کی_انجمن,والی_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/ٹینس_کی_انجمن,کھیلوں_کی_انجمن,ٹینس_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/پتھر_کنڈلی_کھيل_کی_انجمن,کھیلوں_کی_انجمن,پتھر_کنڈلی_کھيل_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/پولو_انجمن,کھیلوں_کی_انجمن,پولو_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/پینٹبال_انجمن,کھیلوں_کی_انجمن,پینٹبال_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/کرکٹ_انجمن,کھیلوں_کی_انجمن,کرکٹ_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/کھیل_ہاکی_ٹیموں_کی_انجمن,کھیلوں_کی_انجمن,کھیل_ہاکی_ٹیموں_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/کینیڈین_فٹ_بال_لیگ,کھیلوں_کی_انجمن,کینیڈین_فٹ_بال_لیگ
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/گالف_کی_انجمن,کھیلوں_کی_انجمن,گالف_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/گاڑیوں_کی_ریسوں_کی_انجمن,کھیلوں_کی_انجمن,گاڑیوں_کی_ریسوں_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_انجمن,http://dbpedia.org/ontology/ہینڈ_بال_کی_انجمن,کھیلوں_کی_انجمن,ہینڈ_بال_کی_انجمن
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/اولمپکس,کھیلوں_کی_تقریب,اولمپکس
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/باہمی_مقابلہ,کھیلوں_کی_تقریب,باہمی_مقابلہ
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/بین_الاقوامی_فٹ_بال_انجمن_کی_تقریب,کھیلوں_کی_تقریب,بین_الاقوامی_فٹ_بال_انجمن_کی_تقریب
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/دوڑ,کھیلوں_کی_تقریب,دوڑ
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/سائیکلنگ_مقابلہ,کھیلوں_کی_تقریب,سائیکلنگ_مقابلہ
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/فٹ_بال_مقابلہ,کھیلوں_کی_تقریب,فٹ_بال_مقابلہ
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/قومی_فٹ_بال_انجمن_تقریب,کھیلوں_کی_تقریب,قومی_فٹ_بال_انجمن_تقریب
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/مخلوط_جنگ_جو_آرٹس_تقریب,کھیلوں_کی_تقریب,مخلوط_جنگ_جو_آرٹس_تقریب
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/موٹر_کار_کی_دوڑ,کھیلوں_کی_تقریب,موٹر_کار_کی_دوڑ
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/نیشنل_فٹ_بال_لیگ_تقریب,کھیلوں_کی_تقریب,نیشنل_فٹ_بال_لیگ_تقریب
http://dbpedia.org/ontology/کھیلوں_کی_تقریب,http://dbpedia.org/ontology/کشتی_کی_تقریب,کھیلوں_کی_تقریب,کشتی_کی_تقریب
http://dbpedia.org/ontology/کھیلوں_کی_تنظیم,http://dbpedia.org/ontology/فٹ_بال_تنظیم,کھیلوں_کی_تنظیم,فٹ_بال_تنظیم
http://dbpedia.org/ontology/کھیلوں_کی_تنظیم,http://dbpedia.org/ontology/ہاکی_کی_تنظیم,کھیلوں_کی_تنظیم,ہاکی_کی_تنظیم
http://dbpedia.org/ontology/کھیلوں_کے_مقابلے_کا_نتیجہ,http://dbpedia.org/ontology/اولمپک_کا_نتیجہ,کھیلوں_کے_مقابلے_کا_نتیجہ,اولمپک_کا_نتیجہ
http://dbpedia.org/ontology/کھیلوں_کے_مقابلے_کا_نتیجہ,http://dbpedia.org/ontology/سنوکر_کی_عالمی_درجہ_بندی,کھیلوں_کے_مقابلے_کا_نتیجہ,سنوکر_کی_عالمی_درجہ_بندی
http://dbpedia.org/ontology/کیریئر_سٹیشن,http://dbpedia.org/ontology/فوجی_خدمات,کیریئر_سٹیشن,فوجی_خدمات
http://dbpedia.org/ontology/کیمیائی_مادہ,http://dbpedia.org/ontology/معدنیات,کیمیائی_مادہ,معدنیات
http://dbpedia.org/ontology/کیمیائی_مادہ,http://dbpedia.org/ontology/نشے_کی_دوا,کیمیائی_مادہ,نشے_کی_دوا
http://dbpedia.org/ontology/کیمیائی_مادہ,http://dbpedia.org/ontology/کیمیائی_عنصر,کیمیائی_مادہ,کیمیائی_عنصر
http://dbpedia.org/ontology/کیمیائی_مادہ,http://dbpedia.org/ontology/کیمیائی_مرکب,کیمیائی_مادہ,کیمیائی_مرکب
http://dbpedia.org/ontology/گانا,http://dbpedia.org/ontology/یوروویژن_گانا_مقابلہ_اندراج,گانا,یوروویژن_گانا_مقابلہ_اندراج
http://dbpedia.org/ontology/گاڑیوں_کے_مقابلے_کا_کھیل,http://dbpedia.org/ontology/مقابلہ_میں_کاریں_چلانے_والے,گاڑیوں_کے_مقابلے_کا_کھیل,مقابلہ_میں_کاریں_چلانے_والے
http://dbpedia.org/ontology/گروہ,http://dbpedia.org/ontology/مزاحیہ_گروہ,گروہ,مزاحیہ_گروہ
